"CRASH_CRN","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","MAX_SEVERITY_LEVEL","FATAL_COUNT","MAJOR_INJURY","UNB_DEATH_COUNT","BELTED_DEATH_COUNT","DEC_LAT","DEC_LONG","HVY_TRUCK_RELATED","DRINKING_DRIVER","SPEEDING","MUNICIPALITY","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT"
2020003229,2020,"01",5,"1840","18",3,3,1,0,0,0,0,0,40.4742,-80.0393,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003231,2020,"01",5,"1749","17",3,3,1,0,0,0,0,0,40.4498,-79.9932,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003262,2020,"01",5,"1354","13",1,3,1,0,0,0,0,0,40.3638,-79.8428,0,0,0,"02303",1,0,0,1,0,0,0,0
2020003268,2020,"01",1,"1033","10",1,6,2,3,0,0,0,0,40.6473,-79.7423,0,0,0,"02202",0,0,0,0,0,1,0,0
2020003297,2020,"01",5,"1938","19",3,3,1,2,0,1,0,0,40.4566,-79.9397,0,0,0,"02301",1,0,0,0,0,0,0,1
2020003301,2020,"01",5,"1853","18",3,3,1,8,0,0,0,0,40.5049,-79.9498,0,0,0,"02430",1,0,1,0,0,0,0,0
2020003311,2020,"01",5,"1729","17",3,3,1,3,0,0,0,0,40.4269,-79.994,0,0,1,"02301",1,0,1,0,0,0,0,0
2020003312,2020,"01",5,"2030","20",3,7,9,3,0,0,0,0,40.4581,-79.9955,0,0,0,"02301",0,0,0,0,0,1,0,0
2020003316,2020,"01",5,"1920","19",3,3,1,9,0,0,0,0,40.4888,-79.9241,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003321,2020,"01",5,"2016","20",3,3,1,3,0,0,0,0,40.483,-79.8974,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003328,2020,"01",3,"0000","00",3,3,1,8,0,0,0,0,40.4233,-79.8568,0,0,0,"02431",1,0,0,0,0,0,0,0
2020003330,2020,"01",5,"2140","21",3,3,1,0,0,0,0,0,40.4661,-79.9506,0,0,0,"02301",2,0,0,0,0,1,0,0
2020003348,2020,"01",6,"0001","00",3,3,1,9,0,0,0,0,40.4037,-79.9423,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003371,2020,"01",7,"0157","01",3,3,1,0,0,0,0,0,40.4662,-79.9516,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003385,2020,"01",6,"0610","06",3,4,1,0,0,0,0,0,40.4389,-80.0071,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003386,2020,"01",3,"1140","11",1,3,1,9,0,0,0,0,40.438,-79.9944,0,0,0,"02301",0,0,0,1,0,1,0,0
2020003398,2020,"01",6,"0720","07",1,7,9,3,0,0,0,0,40.45,-80.009,1,0,0,"02301",0,0,0,0,1,0,0,0
2020003416,2020,"01",5,"0753","07",1,3,1,0,0,0,0,0,40.4541,-79.9063,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003425,2020,"01",6,"1010","10",1,4,9,2,0,1,0,0,40.3613,-79.9825,0,0,0,"02476",1,0,0,1,0,0,0,0
2020003432,2020,"01",6,"1129","11",1,7,9,0,0,0,0,0,40.2728,-79.8852,1,0,0,"02428",0,0,0,0,1,0,0,0
2020003457,2020,"01",6,"1158","11",1,7,9,0,0,0,0,0,40.4316,-79.872,0,0,0,"02411",1,0,0,0,0,0,0,0
2020003458,2020,"01",7,"0713","07",1,3,1,0,0,0,0,0,40.4291,-79.9439,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003478,2020,"01",6,"1325","13",1,3,1,3,0,0,0,0,40.3372,-79.9697,0,0,0,"02454",1,0,0,0,0,1,1,0
2020003511,2020,"01",6,"1230","12",1,7,9,0,0,0,0,0,40.3463,-80.1469,0,0,0,"02119",1,0,0,0,0,0,0,0
2020003536,2020,"01",6,"1614","16",1,3,9,0,0,0,0,0,40.3332,-79.9539,0,0,0,"02454",2,0,0,0,0,0,0,0
2020003539,2020,"01",6,"1607","16",1,4,9,0,0,0,0,0,40.3504,-80.0556,0,0,0,"02123",2,0,0,0,0,0,0,0
2020003540,2020,"01",5,"1428","14",1,3,1,8,0,0,0,0,40.3896,-80.0415,1,0,0,"02109",0,0,0,0,1,1,0,0
2020003541,2020,"01",6,"0726","07",5,7,8,2,0,1,0,0,40.3746,-80.0481,0,0,0,"02109",1,0,0,2,0,0,0,0
2020003574,2020,"01",2,"1244","12",1,3,1,8,0,0,0,0,40.3403,-79.9382,0,0,0,"02473",0,0,0,0,0,2,0,0
2020003667,2020,"01",5,"2139","21",3,3,1,2,0,1,0,0,40.3729,-80.0993,0,0,0,"02102",1,0,0,1,0,0,0,0
2020003670,2020,"01",6,"1824","18",3,7,9,0,0,0,0,0,40.526,-79.8427,0,0,0,"02451",2,0,0,0,0,0,0,0
2020003677,2020,"01",6,"2109","21",3,7,9,3,0,0,0,0,40.4984,-79.7899,0,0,0,"02113",1,0,0,1,0,0,0,0
2020003683,2020,"01",6,"1735","17",3,7,9,3,0,0,0,0,40.4408,-79.9959,0,0,0,"02301",4,0,0,0,0,0,0,0
2020003687,2020,"01",6,"2319","23",2,3,9,0,0,0,0,0,40.4574,-80.2292,0,1,0,"02203",0,0,0,0,0,1,0,0
2020003706,2020,"01",7,"0128","01",3,3,9,3,0,0,0,0,40.4294,-79.9991,0,1,1,"02301",1,0,0,0,0,0,0,0
2020003712,2020,"01",7,"0100","01",3,7,9,3,0,0,0,0,40.3,-79.8167,0,1,0,"02105",1,0,0,0,0,0,0,0
2020003713,2020,"01",7,"0346","03",3,7,9,9,0,0,0,0,40.4437,-80.0546,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003715,2020,"01",7,"0008","00",3,3,1,8,0,0,0,0,40.4491,-79.9854,0,1,0,"02301",2,0,0,0,0,0,0,0
2020003722,2020,"01",7,"0217","02",3,3,1,3,0,0,0,0,40.4472,-79.9781,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003724,2020,"01",7,"0133","01",3,7,9,9,0,0,0,0,40.289,-79.8825,0,1,1,"02302",3,0,0,0,0,0,0,0
2020003741,2020,"01",6,"2100","21",3,7,9,3,0,0,0,0,40.4424,-80,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003751,2020,"01",6,"0806","08",1,7,9,3,0,0,0,0,40.4381,-79.8302,0,0,0,"02419",2,0,0,0,0,0,0,0
2020003767,2020,"01",5,"1440","14",1,3,1,9,0,0,0,0,40.4293,-79.9315,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003771,2020,"01",7,"1000","10",1,4,9,0,0,0,0,0,40.4486,-80.0023,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003788,2020,"01",7,"1220","12",1,3,9,0,0,0,0,0,40.4291,-79.9984,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003827,2020,"01",4,"1726","17",3,3,1,0,0,0,0,0,40.4525,-80.1725,0,0,0,"02214",2,0,0,0,0,0,0,0
2020003834,2020,"01",7,"1355","13",1,3,1,0,0,0,0,0,40.3682,-79.9835,0,0,0,"02413",1,0,0,1,0,0,0,0
2020003838,2020,"01",6,"1508","15",1,3,9,0,0,0,0,0,40.3256,-79.9867,0,0,0,"02219",2,0,0,0,0,1,0,0
2020003839,2020,"01",6,"1815","18",3,3,1,9,0,0,0,0,40.4776,-79.7367,0,0,0,"02466",1,0,0,1,0,0,0,0
2020003846,2020,"01",4,"1916","19",2,3,9,4,0,0,0,0,40.3954,-80.0307,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003861,2020,"01",7,"1516","15",1,4,9,4,0,0,0,0,40.5649,-80.0384,0,0,0,"02108",0,0,0,1,0,1,0,0
2020003900,2020,"01",6,"1828","18",3,3,9,0,0,0,0,0,40.4389,-79.7605,0,0,0,"02446",3,0,0,0,0,0,1,0
2020003950,2020,"01",7,"1855","18",3,7,9,0,0,0,0,0,40.4916,-79.8817,0,0,0,"02112",2,0,0,0,0,0,0,0
2020003955,2020,"01",7,"1950","19",3,7,9,8,0,0,0,0,40.4413,-79.9592,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003960,2020,"01",7,"1746","17",3,7,9,8,0,0,0,0,40.3579,-80.0014,0,0,0,"02476",1,0,0,0,0,0,0,0
2020003962,2020,"01",6,"1450","14",1,3,1,0,0,0,0,0,40.4731,-79.7673,0,0,0,"02466",2,0,0,0,0,0,0,0
2020003970,2020,"01",7,"2151","21",3,7,9,0,0,0,0,0,40.44,-80.0097,0,0,0,"02301",1,0,0,0,0,0,0,0
2020003974,2020,"01",7,"2011","20",3,7,9,9,0,0,0,0,40.4636,-79.949,0,0,0,"02301",2,0,0,0,0,0,0,0
2020003984,2020,"01",7,"2212","22",3,7,9,8,0,0,0,0,40.3717,-80.0826,0,0,0,"02117",2,0,0,0,0,0,0,0
2020004014,2020,"01",7,"1337","13",1,3,1,8,0,0,0,0,40.4512,-79.9823,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004023,2020,"01",7,"1454","14",1,4,9,3,0,0,0,0,40.4506,-79.9833,0,0,0,"02301",1,1,0,0,0,0,0,0
2020004033,2020,"01",7,"1224","12",1,4,9,8,0,0,0,0,40.6207,-79.9164,0,0,0,"02220",1,0,0,0,0,0,0,0
2020004034,2020,"01",3,"0809","08",1,3,1,0,0,0,0,0,40.5453,-80.0386,0,0,0,"02116",0,0,0,1,0,0,0,0
2020004035,2020,"01",3,"1409","14",1,3,1,3,0,0,0,0,40.346,-79.9572,0,0,0,"02473",2,0,0,0,0,0,0,0
2020004039,2020,"01",1,"0949","09",1,4,1,3,0,0,0,0,40.4166,-79.9882,0,0,1,"02301",2,0,0,0,0,0,0,0
2020004057,2020,"01",5,"1102","11",1,3,1,3,0,0,0,0,40.3443,-79.9546,0,0,0,"02473",3,0,0,0,0,0,0,0
2020004058,2020,"01",5,"0904","09",1,3,1,3,0,0,0,0,40.5329,-80.1767,0,0,0,"02458",2,0,0,0,0,1,1,0
2020004107,2020,"01",7,"1851","18",3,4,1,0,0,0,0,0,40.3192,-79.8907,0,1,0,"02433",1,0,0,0,0,0,0,0
2020004120,2020,"01",4,"1448","14",1,99,1,8,0,0,0,0,40.3446,-80.0312,0,0,0,"02407",2,0,0,0,0,0,0,0
2020004123,2020,"01",2,"0118","01",3,3,1,9,0,0,0,0,40.4333,-79.8884,0,0,0,"02426",1,0,0,0,0,0,0,0
2020004124,2020,"01",1,"0102","01",3,3,9,0,0,0,0,0,40.3566,-79.9911,0,1,1,"02476",0,0,0,1,0,1,0,0
2020004125,2020,"01",4,"0827","08",1,3,1,4,0,0,0,0,40.3536,-80.0019,0,0,0,"02476",1,0,0,1,0,0,0,0
2020004169,2020,"01",6,"1822","18",3,7,9,4,0,0,0,0,40.3451,-80.0297,0,0,0,"02407",2,0,0,0,0,0,0,0
2020004170,2020,"01",5,"1902","19",3,3,1,0,0,0,0,0,40.3962,-79.881,0,1,0,"02473",0,0,0,0,0,2,0,0
2020004239,2020,"01",1,"1956","19",3,3,1,4,0,0,0,0,40.423,-79.9276,0,0,0,"02301",1,0,0,0,0,2,0,0
2020004253,2020,"01",1,"2208","22",3,3,1,0,0,0,0,0,40.4517,-79.9816,0,1,0,"02301",0,0,0,1,0,0,0,0
2020004271,2020,"01",4,"0120","01",3,10,7,0,0,0,0,0,40.393,-79.9334,0,0,0,"02301",0,0,0,0,0,1,0,0
2020004276,2020,"01",1,"2310","23",3,3,1,0,0,0,0,0,40.4249,-80.019,1,0,0,"02301",0,0,0,0,1,0,0,0
2020004284,2020,"01",1,"0150","01",3,7,9,0,0,0,0,0,40.4196,-79.9272,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004298,2020,"01",1,"1230","12",1,3,1,8,0,0,0,0,40.5243,-80.071,0,0,0,"02215",2,0,0,0,0,0,0,0
2020004302,2020,"01",6,"1115","11",1,7,9,0,0,0,0,0,40.543,-80.0112,0,0,1,"02116",2,0,0,0,0,0,0,0
2020004304,2020,"01",4,"1240","12",1,3,1,0,0,0,0,0,40.4786,-79.931,0,0,0,"02301",2,0,0,0,0,0,1,0
2020004313,2020,"01",2,"0718","07",1,3,1,0,0,0,0,0,40.4873,-79.918,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004330,2020,"01",1,"1300","13",1,3,1,0,0,0,0,0,40.4505,-79.9301,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004340,2020,"01",2,"0815","08",1,3,1,0,0,0,0,0,40.5623,-80.2038,0,0,0,"02441",0,0,1,0,0,1,0,0
2020004350,2020,"01",2,"0946","09",1,3,1,0,0,0,0,0,40.4646,-79.9375,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004352,2020,"01",4,"0150","01",3,2,7,0,0,0,0,0,40.3799,-79.8663,0,0,0,"02303",1,0,0,0,0,0,0,0
2020004353,2020,"01",6,"0746","07",1,7,9,8,0,0,0,0,40.4521,-80.0013,0,1,0,"02301",1,0,1,0,0,0,0,0
2020004416,2020,"01",5,"2355","23",3,7,9,0,0,0,0,0,40.5173,-80.1273,0,0,0,"02434",0,0,0,0,0,1,0,0
2020004417,2020,"01",7,"0015","00",3,7,9,0,0,0,0,0,40.4403,-80.0089,0,0,0,"02301",1,0,0,0,0,0,0,0
2020004440,2020,"01",5,"0622","06",3,3,1,4,0,0,0,0,40.4297,-79.8853,0,0,0,"02426",2,0,0,0,0,1,0,0
2020004441,2020,"01",5,"0824","08",1,3,1,8,0,0,0,0,40.5106,-80.1359,0,0,0,"02110",1,0,0,0,0,2,0,0
2020004450,2020,"01",6,"1543","15",1,7,9,0,0,0,0,0,40.4258,-79.9111,0,0,0,"02301",3,0,0,0,0,0,0,0
2020004457,2020,"01",6,"1756","17",3,3,9,0,0,0,0,0,40.4889,-80.2651,0,0,0,"02213",1,0,0,0,0,0,0,0
2020004463,2020,"01",1,"0128","01",3,7,9,0,0,0,0,0,40.4276,-79.8905,0,0,0,"02463",1,0,0,0,0,0,0,0
2020004468,2020,"01",2,"1305","13",1,4,1,0,0,0,0,0,40.6157,-80.0942,1,0,0,"02481",0,0,0,1,1,0,0,0
2020004488,2020,"01",6,"2137","21",3,3,1,0,0,0,0,0,40.4611,-79.8715,0,0,0,"02301",1,0,0,0,0,0,0,0
2020004542,2020,"01",2,"1720","17",3,3,1,0,0,0,0,0,40.4386,-80.0057,0,0,0,"02301",1,0,0,0,0,1,0,0
2020004543,2020,"01",5,"1400","14",1,99,99,3,0,0,0,0,40.4647,-79.9442,0,0,0,"02301",1,0,0,0,0,0,0,1
2020004548,2020,"01",2,"1746","17",3,3,1,3,0,0,0,0,40.4111,-79.919,0,0,0,"02301",1,0,0,1,0,0,0,0
2020004550,2020,"01",2,"1859","18",3,3,1,0,0,0,0,0,40.4654,-79.8273,0,0,0,"02113",1,0,0,0,0,1,0,0
2020004667,2020,"01",2,"1826","18",3,3,1,0,0,0,0,0,40.4659,-79.9788,0,0,0,"02301",2,0,0,0,0,0,0,0
2020004668,2020,"01",1,"1944","19",2,3,1,0,0,0,0,0,40.6496,-79.9369,0,0,0,"02217",2,0,0,0,0,0,0,0
2020004671,2020,"01",2,"1829","18",2,3,1,8,0,0,0,0,40.4929,-79.7907,0,1,1,"02113",0,1,0,0,0,1,0,0
2020004687,2020,"01",6,"1800","18",3,7,9,0,0,0,0,0,40.6666,-80.1222,0,0,0,"02212",1,0,0,0,0,1,0,0
2020004707,2020,"01",2,"2320","23",3,3,1,0,0,0,0,0,40.4424,-79.9657,0,0,0,"02301",0,0,0,0,0,2,0,0
2020004735,2020,"01",3,"0450","04",3,3,1,0,0,0,0,0,40.4545,-80.0524,0,0,0,"02301",3,0,0,0,0,0,0,0
2020004748,2020,"01",3,"0640","06",5,3,1,0,0,0,0,0,40.4254,-79.9644,0,0,0,"02301",0,0,0,0,0,2,0,0
2020004751,2020,"01",2,"1343","13",1,3,1,0,0,0,0,0,40.4379,-79.7753,0,0,0,"02446",2,0,0,0,0,0,0,0
2020004752,2020,"01",3,"0700","07",5,3,1,8,0,0,0,0,40.482,-79.8707,0,0,0,"02113",0,0,0,0,0,1,1,0
2020004762,2020,"01",2,"1434","14",1,3,1,0,0,0,0,0,40.3773,-79.8014,0,0,0,"02111",1,0,0,1,0,0,0,0
2020004764,2020,"01",3,"0802","08",1,3,1,0,0,0,0,0,40.4995,-79.8529,1,0,0,"02112",0,0,0,1,1,0,0,0
2020004767,2020,"01",2,"1400","14",1,99,99,0,0,0,0,0,40.4964,-79.8824,0,0,0,"02112",0,0,0,0,0,2,0,0
2020004773,2020,"01",3,"0658","06",6,3,1,9,0,0,0,0,40.3762,-79.9841,0,0,0,"02413",2,0,0,0,0,0,0,0
2020004774,2020,"01",3,"0755","07",1,3,1,0,0,0,0,0,40.4345,-79.9874,0,0,0,"02301",1,0,0,1,0,0,0,0
2020004775,2020,"01",3,"0840","08",1,3,1,0,0,0,0,0,40.4584,-80.0161,0,0,0,"02301",1,0,0,0,0,1,0,0
2020004779,2020,"01",3,"0905","09",1,3,1,0,0,0,0,0,40.4852,-79.8569,0,0,0,"02113",2,0,0,0,0,0,0,0
2020004782,2020,"01",2,"1355","13",1,3,1,3,0,0,0,0,40.4481,-79.9526,0,0,0,"02301",1,0,0,0,0,0,0,1
2020004783,2020,"01",1,"1227","12",1,7,9,0,0,0,0,0,40.6207,-79.9683,0,0,0,"02217",1,0,0,0,0,0,0,0
2020004800,2020,"01",2,"0808","08",1,3,1,0,0,0,0,0,40.3575,-80.1215,0,0,0,"02119",0,0,1,0,0,0,1,0
2020004843,2020,"01",6,"1338","13",1,7,9,0,0,0,0,0,40.5497,-80.0864,0,0,0,"02215",1,0,0,0,0,0,0,0
2020004846,2020,"01",1,"0148","01",3,3,9,2,0,1,0,0,40.4406,-79.8339,0,0,0,"02419",1,0,0,0,0,0,0,0
2020004847,2020,"01",1,"0607","06",3,10,9,0,0,0,0,0,40.4438,-79.8544,0,0,0,"02419",1,0,0,0,0,0,0,0
2020004850,2020,"01",2,"2004","20",3,3,1,4,0,0,0,0,40.4347,-79.9979,0,0,0,"02301",0,0,0,0,0,2,0,0
2020004851,2020,"01",3,"0606","06",2,3,1,3,0,0,0,0,40.4338,-80.143,0,0,0,"02115",1,0,0,0,0,0,0,0
2020004856,2020,"01",3,"2129","21",3,3,1,0,0,0,0,0,40.4312,-80.0259,0,0,0,"02301",1,0,0,0,0,0,0,0
2020004860,2020,"01",4,"1539","15",1,3,1,0,0,0,0,0,40.6362,-79.7261,0,0,0,"02106",0,0,0,1,0,0,0,0
2020004861,2020,"01",4,"1543","15",1,3,1,0,0,0,0,0,40.636,-79.7264,0,0,0,"02106",2,0,0,0,0,0,0,0
2020004876,2020,"01",7,"1753","17",3,7,9,0,0,0,0,0,40.4446,-79.7747,0,0,1,"02446",1,0,0,0,0,1,0,0
2020004882,2020,"01",2,"0709","07",1,3,1,0,0,0,0,0,40.3758,-80.1022,0,0,0,"02102",0,0,0,1,0,2,0,0
2020004894,2020,"01",5,"1917","19",3,3,1,9,0,0,0,0,40.4272,-79.7231,0,0,0,"02446",2,0,0,0,0,1,0,0
2020004896,2020,"01",2,"1802","18",3,3,1,0,0,0,0,0,40.4113,-79.9133,0,0,0,"02438",2,0,0,0,0,0,0,0
2020004898,2020,"01",5,"1850","18",3,99,1,0,0,0,0,0,40.4569,-79.7588,0,0,0,"02446",1,0,0,0,0,1,0,0
2020004904,2020,"01",3,"1147","11",1,3,1,8,0,0,0,0,40.4421,-80.0029,0,0,0,"02301",1,0,0,0,0,0,0,0
2020004912,2020,"01",3,"1500","15",1,3,1,0,0,0,0,0,40.6202,-79.867,0,0,0,"02220",1,0,0,0,0,0,0,0
2020004916,2020,"01",1,"1844","18",2,3,1,0,0,0,0,0,40.3645,-79.8242,1,0,0,"02111",0,0,0,0,1,1,1,0
2020004918,2020,"01",2,"0815","08",1,3,1,0,0,0,0,0,40.4975,-79.9407,0,0,0,"02430",2,0,0,0,0,0,0,0
2020004925,2020,"01",7,"1915","19",3,3,1,9,0,0,0,0,40.393,-79.9973,0,0,0,"02301",2,0,0,0,0,1,0,0
2020004936,2020,"01",2,"0627","06",3,3,1,3,0,0,0,0,40.3619,-80.0644,0,0,0,"02109",1,0,0,1,0,0,0,0
2020004938,2020,"01",4,"0635","06",3,3,1,0,0,0,0,0,40.4676,-80.1985,0,0,0,"02213",1,0,0,0,0,0,0,0
2020004987,2020,"01",2,"1722","17",1,3,1,3,0,0,0,0,40.4288,-79.9995,0,0,1,"02301",3,0,0,0,0,0,0,0
2020004994,2020,"01",3,"1754","17",3,3,1,3,0,0,0,0,40.3556,-79.827,0,0,0,"02477",1,0,0,0,0,1,0,0
2020004997,2020,"01",2,"2140","21",3,3,1,3,0,0,0,0,40.4269,-80.0021,0,0,0,"02301",1,0,0,0,0,1,0,0
2020005132,2020,"01",3,"1823","18",3,3,1,3,0,0,0,0,40.6335,-80.0039,0,0,0,"02216",2,0,0,0,0,0,0,0
2020005133,2020,"01",3,"1926","19",2,3,1,3,0,0,0,0,40.4602,-79.8096,0,0,0,"02113",1,0,0,0,0,0,0,0
2020005134,2020,"01",3,"1825","18",3,3,1,0,0,0,0,0,40.4546,-79.9945,0,0,0,"02301",2,0,0,0,0,0,0,0
2020005149,2020,"01",3,"1816","18",3,3,1,0,0,0,0,0,40.45,-80.1101,0,0,0,"02115",2,0,0,0,0,0,0,0
2020005150,2020,"01",7,"1939","19",3,7,9,0,0,0,0,0,40.5034,-80.0251,0,0,0,"02116",0,0,0,0,0,2,0,0
2020005151,2020,"01",3,"1955","19",3,3,1,0,0,0,0,0,40.3878,-80.0906,0,0,0,"02437",1,0,0,0,0,1,0,0
2020005153,2020,"01",3,"2211","22",3,4,1,0,0,0,0,0,40.4688,-79.9179,0,0,0,"02301",2,0,0,0,0,0,0,0
2020005156,2020,"01",3,"2224","22",3,3,1,9,0,0,0,0,40.4497,-79.93,0,0,0,"02301",0,0,0,0,0,1,1,0
2020005166,2020,"01",3,"2202","22",2,3,1,3,0,0,0,0,40.5521,-80.2312,0,0,1,"02103",1,0,0,0,0,0,1,0
2020005182,2020,"01",3,"0132","01",3,3,1,0,0,0,0,0,40.4666,-79.9462,0,1,0,"02301",1,0,0,0,0,0,0,0
2020005216,2020,"01",6,"1405","14",1,3,1,8,0,0,0,0,40.3932,-79.8051,0,0,0,"02479",1,0,0,1,0,0,0,0
2020005275,2020,"01",4,"1150","11",1,3,1,8,0,0,0,0,40.5141,-79.9517,0,0,0,"02118",1,0,0,1,0,0,0,0
2020005342,2020,"01",2,"1453","14",1,3,1,2,0,1,0,0,40.6446,-79.7203,0,0,1,"02106",2,0,0,0,0,0,0,0
2020005346,2020,"01",2,"1946","19",2,3,1,0,0,0,0,0,40.4347,-79.7485,0,0,0,"02446",2,0,0,0,0,0,0,0
2020005371,2020,"01",3,"1450","14",1,3,1,0,0,0,0,0,40.4569,-79.955,0,0,1,"02301",2,0,0,0,0,0,0,0
2020005376,2020,"01",4,"1132","11",1,3,1,2,0,1,0,0,40.5844,-79.9507,0,0,0,"02207",1,0,0,0,0,2,0,0
2020005438,2020,"01",4,"1725","17",4,3,1,3,0,0,0,0,40.4314,-80.0024,0,0,0,"02301",1,0,0,0,0,0,0,0
2020005440,2020,"01",2,"1534","15",1,3,1,0,0,0,0,0,40.3473,-79.9447,0,0,0,"02473",2,0,0,0,0,0,0,0
2020005449,2020,"01",4,"1829","18",3,3,1,0,0,0,0,0,40.4512,-79.9258,0,0,0,"02301",2,0,0,0,0,0,0,0
2020005532,2020,"01",4,"1814","18",3,7,9,3,0,0,0,0,40.3544,-79.8364,0,0,0,"02304",0,0,0,2,0,0,0,0
2020005535,2020,"01",4,"1750","17",3,4,1,0,0,0,0,0,40.4546,-79.8885,0,0,0,"02301",2,0,0,0,0,0,0,0
2020005551,2020,"01",5,"0120","01",3,3,1,0,0,0,0,0,40.4315,-79.9584,0,0,0,"02301",0,0,0,0,0,1,0,0
2020005580,2020,"01",2,"1155","11",1,3,1,0,0,0,0,0,40.4645,-79.9676,0,0,0,"02301",1,0,0,0,1,0,0,0
2020005583,2020,"01",2,"0330","03",3,3,1,3,0,0,0,0,40.4776,-79.844,0,1,0,"02113",0,0,0,0,0,1,0,0
2020005586,2020,"01",7,"1237","12",1,4,1,0,0,0,0,0,40.3823,-79.8197,0,0,0,"02111",0,0,0,0,0,1,0,0
2020005592,2020,"01",5,"0720","07",1,3,1,8,0,0,0,0,40.41,-79.9441,0,0,0,"02301",1,0,0,1,0,0,0,0
2020005598,2020,"01",1,"1745","17",3,3,1,0,0,0,0,0,40.3729,-80.0993,0,0,0,"02102",2,0,0,0,0,0,0,0
2020005599,2020,"01",5,"0725","07",1,3,1,0,0,0,0,0,40.4275,-79.7212,0,0,0,"02446",1,0,0,1,0,2,0,0
2020005650,2020,"01",4,"1429","14",1,3,1,8,0,0,0,0,40.4434,-79.9596,0,0,0,"02301",0,0,0,0,0,2,0,0
2020005657,2020,"01",5,"0850","08",1,4,1,0,0,0,0,0,40.4526,-79.9741,0,0,0,"02301",1,0,0,0,0,0,1,0
2020005679,2020,"01",5,"1020","10",1,98,1,8,0,0,0,0,40.4905,-79.869,0,0,0,"02112",2,0,0,0,0,0,0,0
2020005792,2020,"01",4,"1256","12",1,4,1,3,0,0,0,0,40.3236,-79.7883,0,0,0,"02477",1,0,0,0,0,1,0,0
2020005794,2020,"01",6,"1325","13",1,3,1,3,0,0,0,0,40.5446,-80.0359,0,0,0,"02116",1,0,0,0,0,2,0,0
2020005807,2020,"01",4,"1529","15",1,3,1,4,0,0,0,0,40.4472,-80.1661,0,0,0,"02115",1,0,0,0,0,2,0,0
2020005813,2020,"01",5,"1442","14",1,2,9,4,0,0,0,0,40.4526,-79.9961,0,0,0,"02301",3,0,0,0,0,0,0,0
2020005822,2020,"01",5,"1522","15",1,10,9,0,0,0,0,0,40.4748,-79.9082,0,0,0,"02301",2,0,0,0,0,0,0,0
2020005831,2020,"01",5,"1500","15",1,2,1,0,0,0,0,0,40.4801,-79.8004,0,0,0,"02113",0,0,0,0,0,0,1,0
2020005836,2020,"01",5,"1628","16",1,2,9,3,0,0,0,0,40.4564,-80.0016,0,0,0,"02301",2,0,0,0,0,1,0,0
2020005847,2020,"01",7,"1031","10",1,99,1,4,0,0,0,0,40.3883,-80.0429,0,0,0,"02109",0,0,0,0,0,2,0,0
2020005866,2020,"01",5,"1715","17",1,3,1,0,0,0,0,0,40.4736,-79.9723,0,0,0,"02445",3,0,0,0,0,0,0,0
2020005903,2020,"01",6,"1410","14",1,7,9,3,0,0,0,0,40.6133,-79.7573,0,0,0,"02202",0,0,0,1,0,1,0,0
2020005929,2020,"01",6,"1719","17",2,7,9,0,0,0,0,0,40.507,-79.8572,0,0,0,"02112",1,0,0,0,0,1,0,0
2020005954,2020,"01",2,"1604","16",1,3,1,3,0,0,0,0,40.3748,-80.1151,0,0,0,"02102",2,0,0,0,0,0,0,0
2020005956,2020,"01",5,"1845","18",3,3,9,3,0,0,0,0,40.5376,-79.9341,0,0,0,"02209",3,0,0,0,0,0,0,0
2020005960,2020,"01",4,"2030","20",3,7,9,0,0,0,0,0,40.3493,-80.1002,0,0,0,"02123",2,0,0,0,0,0,0,0
2020005963,2020,"01",5,"1510","15",1,3,1,0,0,0,0,0,40.3704,-80.1006,0,0,0,"02102",3,0,0,0,0,0,0,0
2020005975,2020,"01",6,"1930","19",3,7,9,4,0,0,0,0,40.3729,-79.7928,0,0,0,"02111",1,0,0,1,0,0,0,0
